Time,Step,Temp
22:46:15,8,23.16
22:46:17,9,23.84
22:46:19,0,16.94
22:46:22,0,31.45
22:46:24,8,22.72
22:46:28,6,15.35
22:46:29,9,18.8
22:46:31,10,26.92
22:46:32,9,20.21
22:46:33,6,15.04
22:46:34,7,25.46
22:46:35,6,30.63
22:46:40,5,32.95
22:46:42,4,18.11
22:46:44,2,17.46
22:46:45,1,21.88
22:46:46,4,15.31
22:46:48,3,31.1
22:46:49,4,17.09
22:46:51,7,20.77
22:46:54,5,18.62
22:46:55,8,16.55
22:46:56,7,25.26
22:46:58,7,27.19
22:47:01,5,30.42
22:47:03,9,17.26
22:47:07,9,32.89
22:47:09,0,31.76
22:47:10,1,24.71
22:47:13,10,30.18
22:47:16,4,28.87
22:47:18,9,22.16
22:47:19,4,29.69
22:47:20,2,33.39
22:47:25,3,20.95
22:47:28,8,34.4
22:47:29,9,16.12
22:47:30,10,27.51
22:47:35,3,15.76
22:47:37,0,26.65
22:47:38,9,18.63
22:47:41,6,17.49
22:47:45,9,28.92
22:47:47,1,21.04
22:47:48,4,18.84
22:47:49,8,18.89
22:47:50,10,29.4
22:47:53,8,23.13
22:47:55,3,21.69
22:47:56,4,31.27
22:47:58,5,19.15
22:47:59,5,18.12
22:48:00,8,16.13
22:48:01,7,24.16
22:48:03,4,30.45
22:48:04,2,34.35
22:48:07,10,31.68
22:48:10,5,34.64
22:48:12,4,33.1
22:48:15,7,28.87
22:48:20,10,25.13
22:48:21,2,30.62
22:48:22,9,26.49
22:48:23,5,16.74
22:48:24,0,22.97
22:48:25,9,30.61
22:48:29,2,18.16
22:48:30,1,22.54
22:48:31,8,16.26
22:48:32,0,18.38
22:48:35,1,20.0
22:48:37,6,19.72
22:48:40,0,28.37
22:48:42,0,18.18
22:48:43,3,25.34
22:48:48,5,33.48
22:48:52,6,24.39
22:48:55,9,22.1
22:48:59,9,20.83
22:49:03,8,28.14
22:49:07,7,22.53
22:49:08,9,16.19
22:49:09,7,30.56
22:49:10,5,18.94
22:49:13,0,21.3
22:49:14,2,21.66
22:49:15,6,23.56
22:49:16,1,26.6
22:49:23,6,29.87
22:49:24,0,21.31
22:49:26,8,18.65
22:49:27,7,26.62
22:49:29,2,33.58
22:49:30,2,32.93
22:49:31,7,16.78
22:49:33,0,25.87
22:49:35,9,16.72
22:49:38,9,17.41
22:49:41,0,29.58
22:49:44,0,20.89
22:49:46,5,33.49
22:49:50,1,29.25
22:49:51,6,30.9
22:49:54,4,26.82
22:49:57,3,33.67
22:49:58,6,28.65
22:49:59,4,29.32
22:50:00,4,20.93
22:50:01,4,25.26
22:50:02,4,21.93
22:50:03,10,17.63
22:50:05,10,22.83
22:50:06,8,29.94
22:50:10,2,29.29
22:50:11,0,22.77
22:50:15,10,16.56
22:50:16,5,34.55
22:50:17,4,28.54
22:50:18,2,23.52
22:50:20,7,20.78
22:50:21,10,20.4
22:50:22,2,34.22
22:50:24,8,29.75
22:50:26,2,34.17
22:50:28,0,30.79
22:50:30,5,27.66
22:50:32,9,23.03
22:50:33,1,26.3
22:50:34,7,33.56
22:50:35,9,34.81
22:50:39,10,27.8
22:50:40,8,34.85
22:50:42,5,20.83
22:50:44,2,30.97
22:50:45,6,21.27
22:50:48,1,21.49
22:50:49,3,23.54
22:50:52,9,33.64
22:50:55,5,24.5
22:51:00,8,15.41
22:51:03,4,20.52
22:51:05,0,19.93
22:51:06,10,23.95
22:51:12,8,28.03
22:51:13,10,22.81
22:51:16,0,30.52
22:51:19,10,19.41
22:51:22,7,27.33
22:51:23,1,29.66
22:51:24,10,16.85
22:51:28,4,28.17
22:51:29,3,22.6
22:51:36,8,30.92
22:51:39,1,26.83
22:51:44,7,30.27
22:51:45,5,23.91
22:51:46,9,26.55
22:51:47,5,34.74
22:51:48,3,17.43
22:51:49,8,24.43
22:51:52,3,15.63
22:51:53,6,22.34
22:51:55,10,23.58
22:51:57,1,28.31
22:51:58,6,32.44
22:52:04,1,21.9
22:52:05,10,27.19
22:52:07,3,28.37
22:52:09,5,16.94
22:52:13,9,18.73
22:52:15,6,27.82
22:52:16,4,26.19
22:52:17,10,30.81
22:52:18,7,31.11
22:52:20,0,18.4
22:52:22,5,15.6
22:52:23,6,18.27
22:52:24,2,30.49
22:52:26,2,34.25
22:52:27,4,18.26
22:52:28,2,26.8
22:52:32,0,23.97
22:52:33,6,29.38
22:52:36,3,16.99
22:52:41,0,32.78
22:52:45,10,34.25
22:52:46,2,21.64
22:52:49,4,32.98
22:52:51,7,33.76
22:52:52,7,16.55
22:52:53,8,34.37
22:52:54,10,32.61
22:52:55,3,31.68
22:52:56,2,26.39
22:52:58,6,31.62
22:52:59,10,24.59
22:53:01,10,32.9
22:53:02,7,20.62
22:53:06,1,32.26
22:53:08,0,15.5
22:53:09,4,26.72
22:53:13,3,24.71
22:53:14,1,17.34
22:53:16,9,18.15
22:53:19,9,29.66
22:53:20,3,32.38
22:53:22,4,20.01
22:53:23,0,23.01
22:53:24,2,22.68
22:53:26,9,30.95
22:53:30,2,19.74
22:53:31,7,33.54
22:53:32,2,27.96
22:53:33,7,31.24
22:53:35,10,18.43
22:53:36,9,19.36
22:53:38,3,15.43
22:53:39,3,28.42
22:53:40,10,34.08
22:53:42,0,28.34
22:53:43,0,25.42
22:53:45,6,23.0
22:53:46,0,31.79
22:53:47,3,31.14
22:53:54,0,30.24
22:53:55,6,27.47
22:53:58,2,29.5
22:53:59,1,26.89
22:54:00,3,28.74
22:54:02,8,15.98
22:54:03,10,30.3
22:54:04,9,33.27
22:54:07,8,19.44
22:54:10,3,32.48
22:54:12,2,24.09
22:54:13,2,32.07
22:54:16,3,18.16
22:54:18,1,32.19
22:54:19,8,22.03
22:54:21,0,15.92
22:54:25,6,27.53
22:54:27,0,15.02
22:54:34,2,30.99
22:54:35,0,17.55
22:54:36,7,15.78
22:54:37,0,30.45
22:54:40,1,31.01
22:54:42,1,29.22
22:54:43,7,23.85
22:54:44,6,15.74
22:54:46,7,17.64
22:54:50,1,27.04
22:54:52,6,19.21
22:54:53,6,26.41
22:54:57,7,25.55
22:54:58,5,22.87
22:54:59,9,33.54
22:55:02,10,18.93
22:55:05,6,17.2
22:55:07,1,19.73
22:55:08,9,21.65
22:55:13,10,23.61
22:55:14,7,33.96
22:55:18,6,26.8
22:55:19,3,29.34
22:55:20,6,17.57
22:55:21,6,28.76
22:55:27,10,33.81
22:55:30,2,15.54
22:55:32,1,30.04
22:55:35,0,16.66
22:55:36,6,15.76
22:55:38,0,16.75
22:55:39,5,29.01
22:55:40,10,25.73
22:55:41,8,33.05
22:55:43,4,15.64
22:55:48,8,29.61
22:55:49,10,32.79
22:55:50,1,24.02
22:55:51,8,33.03
22:55:53,0,27.67
22:55:54,10,15.42
22:55:58,8,22.28
22:55:59,6,18.76
22:56:03,2,31.56
22:56:04,10,30.04
22:56:05,5,19.11
22:56:07,10,33.51
22:56:08,5,34.27
22:56:10,5,29.32
22:56:11,3,18.45
22:56:14,0,29.02
22:56:15,8,31.6
22:56:17,2,27.01
22:56:18,6,24.84
22:56:19,8,32.51
22:56:20,3,30.08
22:56:22,7,22.06
22:56:23,4,26.41
22:56:27,2,16.95
22:56:31,1,22.71
22:56:35,2,31.98
22:56:39,9,20.18
22:56:42,0,22.63
22:56:44,3,27.72
22:56:46,2,29.39
22:56:47,4,30.92
22:56:48,5,16.63
22:56:52,7,18.15
22:56:53,9,30.77
22:56:57,8,15.53
22:56:58,4,27.48
22:56:59,2,33.32
22:57:01,10,25.33
22:57:02,2,20.66
22:57:06,10,30.34
22:57:07,7,33.16
22:57:10,2,31.72
22:57:12,5,16.51
22:57:14,2,17.53
22:57:16,9,21.01
22:57:18,9,15.63
22:57:20,5,25.61
22:57:22,8,29.14
22:57:27,5,20.52
22:57:28,10,28.75
22:57:30,9,31.88
22:57:32,1,31.67
22:57:34,2,23.23
22:57:37,7,26.81
22:57:39,8,32.57
22:57:45,10,18.69
22:57:46,0,28.13
22:57:48,1,34.44
22:57:49,2,26.77
22:57:51,5,18.52
22:57:57,0,23.34
22:57:58,1,31.79
22:58:00,2,31.77
22:58:01,6,25.24
22:58:05,5,18.4
22:58:06,2,24.0
22:58:13,3,20.59
22:58:14,0,27.56
22:58:16,5,18.5
22:58:21,0,30.89
22:58:22,1,18.08
22:58:24,10,29.36
22:58:25,2,29.01
22:58:26,3,32.2
22:58:28,9,34.0
22:58:29,5,20.77
22:58:30,9,24.76
22:58:31,8,16.23
22:58:33,6,25.92
22:58:37,2,21.2
22:58:39,10,25.11
22:58:40,0,29.25
22:58:42,5,23.39
22:58:43,4,23.41
22:58:44,8,31.63
22:58:50,7,17.43
22:58:51,9,17.89
22:58:52,3,25.68
22:58:53,2,25.65
22:58:54,1,16.77
22:58:55,10,22.82
22:58:57,5,30.8
22:58:58,7,17.47
22:59:00,5,26.66
22:59:01,4,28.16
22:59:03,1,34.28
22:59:04,9,29.17
22:59:05,5,22.95
22:59:06,8,28.01
22:59:07,5,28.98
22:59:09,6,34.76
22:59:13,8,24.71
22:59:14,0,26.37
22:59:15,3,21.02
22:59:16,3,31.37
22:59:19,9,28.08
22:59:20,9,15.16
22:59:22,4,19.3
22:59:24,2,28.67
22:59:25,8,21.65
22:59:29,5,18.43
22:59:33,1,31.62
22:59:36,4,25.34
22:59:41,10,29.63
22:59:43,0,16.46
22:59:48,0,17.0
22:59:52,8,23.22
22:59:53,10,27.11
22:59:54,2,28.28
22:59:57,1,22.12
22:59:59,6,31.77
23:00:01,10,16.09
23:00:03,4,24.57
23:00:06,7,16.54
23:00:12,2,28.54
23:00:13,5,28.87
23:00:14,7,25.55
23:00:17,1,30.38
23:00:27,9,23.24
23:00:29,10,18.2
23:00:30,2,24.27
23:00:31,2,29.4
23:00:33,7,18.97
23:00:34,10,32.08
23:00:39,5,20.19
23:00:41,1,28.2
23:00:42,2,32.55
23:00:43,9,15.08
23:00:44,0,30.02
23:00:45,0,17.53
23:00:46,3,19.18
23:00:47,10,24.47
23:00:49,9,26.82
23:00:50,4,29.58
23:00:53,2,16.92
23:00:54,9,18.52
23:00:55,6,22.74
23:00:56,1,32.17
23:00:59,5,32.77
23:01:02,9,28.36
23:01:03,7,34.53
23:01:05,10,23.47
23:01:06,6,15.79
23:01:07,8,22.1
23:01:08,6,33.22
23:01:09,4,34.1
23:01:10,1,30.85
23:01:11,6,21.7
23:01:12,2,15.39
23:01:17,8,16.64
23:01:21,2,23.0
23:01:23,6,34.35
23:01:25,5,19.14
23:01:26,6,24.14
23:01:29,0,26.78
23:01:33,9,22.38
23:01:34,4,18.0
23:01:39,6,19.14
23:01:43,0,19.3
23:01:45,10,33.44
23:01:48,10,21.95
23:01:49,8,16.26
23:01:52,3,22.98
23:01:54,5,19.38
23:01:55,1,22.3
23:01:56,2,27.64
23:01:57,8,20.49
23:02:00,5,25.22
23:02:06,3,21.67
23:02:07,6,24.6
23:02:08,4,22.67
23:02:09,8,26.3
23:02:11,2,31.31
23:02:12,6,21.46
23:02:13,0,29.85
23:02:14,7,33.55
23:02:16,10,25.47
23:02:17,1,17.12
23:02:19,10,28.37
23:02:20,3,20.67
23:02:22,6,33.29
23:02:24,3,22.51
23:02:25,5,23.44
23:02:26,9,21.98
23:02:27,0,22.72
23:02:29,8,25.3
23:02:32,7,27.77
23:02:33,8,26.41
23:02:34,10,23.84
23:02:37,8,31.44
23:02:38,2,17.53
23:02:40,5,25.86
23:02:42,7,16.88
23:02:44,4,34.62
23:02:45,0,24.42
23:02:46,6,23.37
23:02:47,4,27.78
23:02:48,5,18.39
23:02:49,9,23.14
23:02:51,8,22.68
23:02:54,1,28.76
23:02:55,7,20.6
23:02:56,1,28.64
23:02:58,5,30.47
23:02:59,0,27.51
23:03:01,0,21.33
23:03:02,10,22.38
23:03:05,1,18.01
23:03:06,10,33.58
23:03:07,4,16.21
23:03:08,8,16.01
23:03:09,7,27.37
23:03:11,4,30.85
23:03:14,6,30.02
23:03:18,6,25.78
23:03:21,6,15.93
23:03:23,4,19.54
23:03:27,3,25.48
23:03:32,7,21.72
23:03:37,10,19.26
23:03:38,6,18.85
23:03:39,2,31.86
23:03:42,5,33.07
23:03:46,4,17.27
23:03:50,4,28.35
23:03:53,1,19.3
23:03:55,9,17.11
23:03:56,5,30.41
23:03:58,9,30.05
23:03:59,3,18.38
23:04:00,2,25.89
23:04:01,0,30.96
23:04:05,7,28.88
23:04:06,1,19.51
23:04:07,3,22.34
23:04:09,2,25.22
23:04:11,4,22.95
23:04:12,9,31.1
23:04:13,4,19.03
23:04:15,2,26.28
23:04:20,8,34.4
23:04:21,5,21.67
23:04:22,8,32.78
23:04:26,5,23.23
23:04:27,10,30.35
23:04:30,3,20.11
23:04:31,6,34.94
23:04:35,5,20.78
23:04:36,3,28.54
23:04:37,3,25.37
23:04:38,5,22.82
23:04:45,2,16.09
23:04:46,1,26.4
23:04:49,0,33.48
23:04:51,10,33.69
23:04:52,1,15.26
23:04:53,2,32.77
23:04:54,0,25.99
23:04:55,9,34.22
23:04:59,6,29.24
23:05:00,8,25.7
23:05:01,4,33.65
23:05:03,2,29.92
23:05:04,8,24.03
23:05:08,2,22.64
23:05:12,3,15.72
23:05:13,6,25.72
23:05:14,0,25.63
23:05:20,6,31.39
23:05:21,7,16.41
23:05:24,0,17.2
23:05:26,5,30.76
23:05:27,3,21.16
23:05:30,0,23.11
23:05:31,8,20.18
23:05:32,1,18.15
23:05:34,6,34.35
23:05:35,5,29.99
23:05:36,3,32.33
23:05:38,0,32.67
23:05:39,0,25.12
23:05:40,4,31.89
23:05:42,6,24.45
23:05:43,5,27.1
23:05:45,6,16.04
23:05:47,0,20.55
23:05:48,8,16.12
23:05:49,2,17.13
23:05:50,6,29.16
23:05:52,3,22.52
23:05:53,10,28.88
23:05:54,9,30.94
23:05:55,8,34.94
23:05:58,6,18.7
23:05:59,2,27.09
23:06:01,3,30.32
23:06:02,2,29.47
23:06:03,6,20.8
23:06:04,3,31.48
23:06:08,8,17.71
23:06:09,0,21.86
23:06:12,0,25.95
23:06:14,3,33.42
23:06:15,8,31.45
23:06:16,7,32.92
23:06:18,4,18.98
23:06:19,10,25.02
23:06:21,9,16.17
23:06:22,3,31.44
23:06:24,2,26.56
23:06:25,7,25.74
23:06:26,8,32.84
23:06:27,3,25.66
23:06:28,2,19.4
23:06:29,9,30.87
23:06:30,9,23.55
23:06:32,1,31.83
23:06:33,10,24.87
23:06:34,6,16.17
23:06:35,10,19.67
23:06:41,0,28.96
23:06:46,5,20.04
23:06:47,1,26.02
23:06:48,7,20.65
23:06:51,2,28.73
23:06:52,0,24.21
23:06:53,7,27.61
23:06:55,9,18.66
23:07:02,2,33.94
23:07:03,10,20.64
23:07:04,9,19.74
23:07:05,10,24.29
23:07:09,1,22.93
23:07:11,3,33.22
23:07:13,4,20.75
23:07:14,5,19.25
23:07:17,2,32.28
23:07:18,3,17.38
23:07:21,7,21.12
23:07:22,7,24.13
23:07:23,6,21.2
23:07:26,9,18.49
23:07:28,3,22.12
23:07:29,2,18.54
23:07:37,9,21.4
23:07:38,6,25.22
23:07:39,1,28.0
23:07:41,3,21.96
23:07:42,7,29.47
23:07:44,8,25.79
23:07:45,4,23.08
23:07:46,7,20.53
23:07:48,10,29.37
23:07:50,1,21.19
23:07:54,3,24.16
23:07:57,3,26.29
23:07:58,7,26.7
23:08:01,8,29.34
23:08:02,8,27.22
23:08:09,0,29.57
23:08:10,2,15.33
23:08:12,5,30.21
23:08:13,7,19.71
23:08:17,8,25.84
23:08:19,1,31.08
23:08:20,8,21.46
23:08:21,1,19.29
23:08:22,2,21.26
23:08:23,4,27.76
23:08:24,0,15.28
23:08:26,7,29.25
23:08:31,10,20.14
23:08:34,6,34.97
23:08:35,9,32.61
23:08:36,5,16.65
23:08:39,2,21.8
23:08:40,7,19.1
23:08:41,4,23.59
23:08:42,1,32.3
23:08:45,9,27.22
23:08:46,7,24.29
23:08:47,1,23.71
23:08:48,4,24.91
23:08:49,9,26.31
23:08:50,3,18.38
23:08:54,7,18.77
23:08:55,9,34.94
23:08:57,7,27.54
23:08:59,6,22.49
23:09:00,8,30.2
23:09:03,4,29.66
23:09:04,5,29.91
23:09:07,0,32.41
23:09:09,1,21.89
23:09:10,3,31.41
23:09:13,2,29.63
23:09:18,8,33.35
23:09:19,0,27.57
23:09:20,4,29.28
23:09:23,5,32.01
23:09:28,2,17.29
23:09:30,7,24.12
23:09:34,8,27.75
23:09:36,6,15.33
23:09:37,9,17.21
23:09:40,5,27.98
23:09:41,8,29.97
23:09:47,8,21.88
23:09:48,8,21.43
23:09:53,7,24.59
23:09:56,1,23.95
23:09:57,8,21.5
23:09:58,10,33.4
23:10:00,1,21.72
23:10:02,7,16.22
23:10:05,8,15.98
23:10:06,2,33.08
23:10:10,5,34.91
23:10:12,5,15.52
23:10:14,5,21.51
23:10:15,3,21.08
23:10:18,4,20.92
23:10:19,3,15.69
23:10:24,7,16.26
23:10:28,5,21.81
23:10:29,9,22.44
23:10:30,8,18.07
23:10:33,2,27.17
23:10:34,10,25.03
23:10:35,8,32.01
23:10:36,4,22.44
23:10:37,10,15.08
23:10:38,2,29.64
23:10:40,7,29.89
23:10:41,3,17.37
23:10:44,9,29.77
23:10:45,1,16.12
23:10:47,1,29.65
23:10:49,10,30.06
23:10:53,2,32.23
23:10:54,5,21.56
23:10:55,8,34.86
23:10:56,10,19.6
23:10:59,0,17.12
23:11:00,4,22.48
23:11:03,8,29.87
23:11:04,1,24.58
23:11:05,8,23.79
23:11:10,8,27.98
23:11:11,5,21.96
23:11:13,8,32.79
23:11:14,5,28.2
23:11:15,10,34.18
23:11:16,9,29.0
23:11:20,4,22.16
23:11:22,5,34.15
23:11:23,3,19.1
23:11:26,9,24.28
23:11:31,4,33.98
23:11:35,9,31.77
23:11:37,4,25.41
23:11:40,5,21.93
23:11:41,5,32.62
23:11:43,8,30.85
23:11:44,6,34.0
23:11:47,9,32.79
23:11:48,10,29.59
23:11:49,1,25.72
23:11:51,10,16.94
23:11:52,7,25.92
23:11:53,9,19.77
23:11:55,1,31.98
23:11:56,1,27.23
23:12:00,0,26.37
23:12:01,3,25.68
23:12:02,9,30.43
23:12:04,2,18.43
23:12:07,8,28.57
23:12:08,6,17.62
23:12:11,7,21.59
23:12:12,6,20.07
23:12:14,0,27.42
23:12:17,4,20.04
23:12:19,0,31.52
23:12:20,7,21.32
23:12:21,9,25.82
23:12:22,4,33.88
23:12:24,10,23.52
23:12:25,0,16.11
23:12:26,8,15.03
23:12:30,0,22.86
23:12:32,9,18.25
23:12:33,2,26.87
23:12:34,5,33.38
23:12:35,5,24.44
23:12:38,5,26.79
23:12:39,2,23.16
23:12:40,8,34.8
23:12:45,7,17.24
23:12:47,8,20.29
23:12:50,9,20.98
23:12:54,1,25.72
23:12:55,5,22.91
23:12:56,5,19.07
23:12:57,2,23.53
23:12:59,10,17.47
23:13:01,9,17.66
23:13:05,6,17.56
23:13:07,3,15.84
23:13:08,2,15.2
23:13:12,3,15.96
23:13:15,8,21.07
23:13:18,3,20.4
23:13:20,2,27.12
23:13:21,0,33.22
23:13:25,5,18.95
23:13:27,6,34.08
23:13:29,8,19.14
23:13:31,3,30.31
23:13:33,5,26.91
23:13:34,5,22.03
23:13:35,0,34.81
23:13:36,10,27.01
23:13:37,0,22.37
23:13:38,5,21.47
23:13:41,4,27.21
23:13:42,6,15.15
23:13:45,10,23.2
23:13:46,5,34.43
23:13:49,8,29.74
23:13:52,10,18.72
23:13:54,1,19.85
23:13:55,6,28.55
23:13:56,6,15.63
23:13:59,5,27.33
23:14:00,6,33.67
23:14:01,4,16.5
23:14:03,1,22.97
23:14:05,1,33.31
23:14:10,8,16.91
23:14:11,6,28.14
23:14:15,8,33.52
23:14:16,3,30.49
